time,x,y,z
0.000000,11.0,0.0,0.11
0.008333,10.865497594047788,0.019761926019541506,0.11
0.016667,10.730995188095578,0.03952385203908299,0.11
0.025000,10.596492782143367,0.059285778058624485,0.12216343954031232
0.033333,10.461990376191155,0.07904770407816597,0.1615220852581292
0.041667,10.327487970238943,0.09880963009770746,0.2001994805781358
0.050000,10.192985564286731,0.11857155611724896,0.2381956255003321
0.058333,10.05848315833452,0.13833348213679045,0.27551052002471815
0.066667,9.923980752382308,0.15809540815633194,0.3121441641512939
0.075000,9.789478346430096,0.17785733417587343,0.3480965578800594
0.083333,9.654975940477886,0.19761926019541493,0.3833677012110146
0.091667,9.520473534525674,0.21738118621495642,0.41795759414415956
0.100000,9.385971128573463,0.2371431122344979,0.4518662366794942
0.108333,9.25146872262125,0.25690503825403943,0.48509362881701845
0.116667,9.11696631666904,0.2766669642735809,0.5176397705567326
0.125000,8.982463910716827,0.29642889029312236,0.5495046618986364
0.133333,8.847961504764616,0.3161908163126639,0.58068830284273
0.141667,8.713459098812404,0.33595274233220535,0.6111906933890132
0.150000,8.578956692860194,0.35571466835174687,0.6410118335374861
0.158333,8.444454286907982,0.37547659437128833,0.670151723288149
0.166667,8.30995188095577,0.39523852039082985,0.6986103626410013
0.175000,8.175449475003559,0.4150004464103713,0.7263877515960434
0.183333,8.040947069051347,0.43476237242991284,0.7534838901532752
0.191667,7.906444663099135,0.4545242984494543,0.7798987783126967
0.200000,7.771942257146923,0.4742862244689958,0.8056324160743082
0.208333,7.637439851194713,0.4940481504885373,0.8306848034381092
0.216667,7.502937445242501,0.5138100765080788,0.8550559404040999
0.225000,7.36843503929029,0.5335720025276203,0.8787458269722803
0.233333,7.233932633338078,0.5533339285471617,0.9017544631426507
0.241667,7.0994302273858665,0.5730958545667032,0.9240818489152106
0.250000,6.964927821433655,0.5928577805862447,0.9457279842899602
0.258333,6.830425415481443,0.6126197066057862,0.9666928692668995
0.266667,6.695923009529231,0.6323816326253278,0.9869765038460285
0.275000,6.56142060357702,0.6521435586448692,1.0065788880273472
0.283333,6.4269181976248095,0.6719054846644106,1.0255000218108559
0.291667,6.292415791672598,0.6916674106839521,1.043739905196554
0.300000,6.157913385720386,0.7114293367034936,1.0612985381844418
0.308333,6.023410979768174,0.7311912627230351,1.0781759207745198
0.316667,5.888908573815963,0.7509531887425765,1.094372052966787
0.325000,5.754406167863752,0.7707151147621181,1.1098869347612441
0.333333,5.61990376191154,0.7904770407816596,1.124720566157891
0.341667,5.485401355959328,0.8102389668012011,1.1388729471567274
0.350000,5.350898950007117,0.8300008928207425,1.1523440777577538
0.358333,5.216396544054906,0.849762818840284,1.16513395796097
0.366667,5.081894138102694,0.8695247448598256,1.1772425877663757
0.375000,4.947391732150482,0.8892866708793671,1.188669967173971
0.383333,4.812889326198271,0.9090485968989085,1.1994160961837563
0.391667,4.6783869202460595,0.92881052291845,1.2094809747957314
0.400000,4.543884514293848,0.9485724489379915,1.2188646030098957
0.408333,4.409382108341636,0.9683343749575329,1.22756698082625
0.416667,4.274879702389425,0.9880963009770745,1.2355881082447941
0.425000,4.140377296437213,1.0078582269966159,1.2429279852655282
0.433333,4.005874890485002,1.0276201530161575,1.2495866118884518
0.441667,3.87137248453279,1.047382079035699,1.2555639881135647
0.450000,3.736870078580579,1.0671440050552405,1.260860113940868
0.458333,3.6023676726283673,1.086905931074782,1.2654749893703603
0.466667,3.4678652666761556,1.1066678570943234,1.269408614402043
0.475000,3.333362860723944,1.126429783113865,1.2726609890359146
0.483333,3.198860454771733,1.1461917091334064,1.2752321132719766
0.491667,3.0643580488195212,1.1659536351529478,1.2771219871102284
0.500000,2.9298556428673095,1.1857155611724894,1.2783306105506693
0.508333,2.7953532369150977,1.2054774871920308,1.2788579835933005
0.516667,2.660850830962887,1.2252394132115723,1.278704106238121
0.525000,2.526348425010675,1.245001339231114,1.2778689784851316
0.533333,2.3918460190584625,1.2647632652506555,1.2763526003343317
0.541667,2.2573436131062508,1.284525191270197,1.2741549717857217
0.550000,2.122841207154039,1.3042871172897386,1.2712760928393014
0.558333,1.9883388012018273,1.32404904330928,1.2677159634950705
0.566667,1.8538363952496173,1.3438109693288214,1.26347458375303
0.575000,1.7193339892974056,1.363572895348363,1.2585519536131784
0.583334,1.5848315833451938,1.3833348213679044,1.2529480730755171
0.591667,1.450329177392982,1.4030967473874458,1.2466629421400452
0.600000,1.3158267714407703,1.4228586734069875,1.2396965608067632
0.608334,1.1813243654885586,1.4426205994265289,1.2320489290756709
0.616667,1.0468219595363468,1.4623825254460703,1.223720046946768
0.625000,0.9123195535841351,1.482144451465612,1.214709914420055
0.633334,0.7778171476319251,1.5019063774851533,1.2050185314955322
0.641667,0.6433147416797134,1.521668303504695,1.1946458981731984
0.650000,0.5088123357275016,1.5414302295242364,1.183592014453055
0.658334,0.3743099297752899,1.5611921555437778,1.1718568803351006
0.666667,0.23980752382307813,1.5809540815633194,1.1594404958193365
0.675000,0.10530511787086638,1.6007160075828608,1.146342860905762
0.683334,-0.029197288081345363,1.6204779336024022,1.132563975594377
0.691667,-0.1636996940335571,1.6402398596219439,1.118103839885182
0.700000,-0.2982020999857671,1.6600017856414853,1.1029624537781766
0.708334,-0.4327045059379788,1.6797637116610267,1.0871398172733606
0.716667,-0.5672069118901906,1.6995256376805683,1.070635930370735
0.725000,-0.7017093178424023,1.7192875637001097,1.0534507930702985
0.733334,-0.8362117237946141,1.7390494897196513,1.0355844053720524
0.741667,-0.9707141297468258,1.7588114157391928,1.0170367672759952
0.750000,-1.1052165356990375,1.7785733417587342,0.9978078787821283
0.758334,-1.2397189416512493,1.7983352677782758,0.9778977398904507
0.766667,-1.3742213476034593,1.8180971937978172,0.9573063506009634
0.775000,-1.508723753555671,1.8378591198173586,0.9360337109136654
0.783334,-1.6432261595078828,1.8576210458369002,0.9140798208285572
0.791667,-1.7777285654600945,1.8773829718564417,0.8914446803456388
0.800000,-1.9122309714123062,1.897144897875983,0.8681282894649098
0.808334,-2.046733377364518,1.9169068238955247,0.8441306481863711
0.816667,-2.1812357833167297,1.936668749915066,0.8194517565100212
0.825000,-2.3157381892689415,1.9564306759346077,0.7940916144358621
0.833334,-2.4502405952211515,1.9761926019541491,0.7680502219638918
0.841667,-2.584743001173363,1.9959545279736906,0.7413275790941123
0.850000,-2.719245407125575,2.015716453993232,0.7139236858265212
0.858334,-2.8537478130777867,2.0354783800127736,0.6858385421611208
0.866667,-2.9882502190299984,2.055240306032315,0.6570721480979103
0.875000,-3.12275262498221,2.0750022320518564,0.627624503636889
0.883334,-3.257255030934422,2.0947641580713983,0.5974956087780563
0.891667,-3.3917574368866337,2.1145260840909397,0.5666854635214151
0.900000,-3.5262598428388436,2.134288010110481,0.5351940678669633
0.908334,-3.6607622487910554,2.1540499361300225,0.5030214218147013
0.916667,-3.795264654743267,2.173811862149564,0.4701675253646287
0.925000,-3.929767060695479,2.1935737881691053,0.43663237851674497
0.933334,-4.064269466647691,2.213335714188647,0.4024159812710515
0.941667,-4.198771872599902,2.2330976402081886,0.36751833362754827
0.950000,-4.333274278552114,2.25285956622773,0.33193943558623484
0.958334,-4.467776684504326,2.2726214922472714,0.2956792871471112
0.966667,-4.602279090456536,2.292383418266813,0.25873788831017563
0.975000,-4.736781496408748,2.3121453442863547,0.22111523907543162
0.983334,-4.871283902360959,2.331907270305896,0.18281133944287653
0.991667,-5.005786308313171,2.3516691963254375,0.14382618941251213
1.000000,-5.140288714265383,2.371431122344979,0.11
1.008334,-5.274791120217596,2.3911930483645207,0.11
1.016667,-5.409293526169806,2.410954974384062,0.11
1.021236,-5.483034501201166,2.4217894548742946,0.11
