time,x,y,z
0.000000,11.0,0.0,0.11
0.008333,10.90892315661121,-0.023869257689991374,0.11
0.016667,10.817846313222422,-0.04773851537998297,0.11
0.025000,10.726769469833632,-0.07160777306997457,0.11
0.033333,10.635692626444843,-0.09547703075996616,0.11989485126770698
0.041667,10.544615783056054,-0.11934628844995776,0.14816543908463375
0.050000,10.453538939667265,-0.1432155461399493,0.17575477690156055
0.058333,10.362462096278476,-0.1670848038299409,0.20266286471848732
0.066667,10.271385252889687,-0.1909540615199325,0.22888970253541413
0.075000,10.180308409500899,-0.2148233192099241,0.2544352903523409
0.083333,10.08923156611211,-0.23869257689991566,0.2792996281692677
0.091667,9.99815472272332,-0.26256183458990723,0.3034827159861945
0.100000,9.907077879334532,-0.2864310922798988,0.32698455380312125
0.108333,9.816001035945742,-0.3103003499698904,0.349805141620048
0.116667,9.724924192556953,-0.334169607659882,0.37194447943697484
0.125000,9.633847349168164,-0.35803886534987356,0.3934025672539016
0.133333,9.542770505779375,-0.38190812303986515,0.4141794050708284
0.141667,9.451693662390586,-0.40577738072985675,0.4342749928877552
0.150000,9.360616819001796,-0.42964663841984835,0.453689330704682
0.158333,9.269539975613007,-0.4535158961098399,0.47242241852160877
0.166667,9.178463132224218,-0.4773851537998315,0.49047425633853553
0.175000,9.087386288835429,-0.5012544114898231,0.5078448441554623
0.183333,8.99630944544664,-0.5251236691798147,0.5245341819723891
0.191667,8.90523260205785,-0.5489929268698063,0.5405422697893159
0.200000,8.814155758669063,-0.5728621845597979,0.5558691076062426
0.208333,8.723078915280274,-0.5967314422497894,0.5705146954231696
0.216667,8.632002071891485,-0.620600699939781,0.5844790332400962
0.225000,8.540925228502696,-0.6444699576297725,0.5977621210570231
0.233333,8.449848385113906,-0.6683392153197641,0.6103639588739498
0.241667,8.358771541725117,-0.6922084730097557,0.6222845466908766
0.250000,8.267694698336328,-0.7160777306997473,0.6335238845078035
0.258333,8.176617854947539,-0.7399469883897389,0.6440819723247303
0.266667,8.08554101155875,-0.7638162460797304,0.653958810141657
0.275000,7.994464168169961,-0.787685503769722,0.6631543979585838
0.283333,7.903387324781171,-0.8115547614597136,0.6716687357755106
0.291667,7.812310481392382,-0.8354240191497053,0.6795018235924374
0.300000,7.721233638003594,-0.8592932768396968,0.6866536614093642
0.308333,7.630156794614805,-0.8831625345296883,0.693124249226291
0.316667,7.539079951226015,-0.90703179221968,0.6989135870432178
0.325000,7.448003107837226,-0.9309010499096717,0.7040216748601446
0.333333,7.356926264448437,-0.9547703075996632,0.7084485126770713
0.341667,7.265849421059649,-0.9786395652896547,0.7121941004939982
0.350000,7.1747725776708595,-1.0025088229796464,0.7152584383109251
0.358333,7.08369573428207,-1.0263780806696379,0.7176415261278518
0.366667,6.992618890893281,-1.0502473383596294,0.7193433639447785
0.375000,6.901542047504492,-1.0741165960496208,0.7203639517617053
0.383333,6.810465204115703,-1.0979858537396128,0.7207032895786322
0.391667,6.719388360726914,-1.1218551114296043,0.7203613773955589
0.400000,6.628311517338124,-1.1457243691195957,0.7193382152124859
0.408333,6.537234673949336,-1.1695936268095872,0.7176338030294125
0.416667,6.446157830560546,-1.1934628844995792,0.7152481408463394
0.425000,6.355080987171757,-1.2173321421895706,0.712181228663266
0.433333,6.2640041437829685,-1.2412013998795621,0.708433066480193
0.441667,6.17292730039418,-1.2650706575695536,0.7040036542971196
0.450000,6.08185045700539,-1.2889399152595453,0.6988929921140465
0.458333,5.990773613616601,-1.312809172949537,0.6931010799309734
0.466667,5.899696770227813,-1.3366784306395285,0.6866279177479
0.475000,5.8086199268390235,-1.36054768832952,0.679473505564827
0.483333,5.717543083450234,-1.3844169460195117,0.6716378433817538
