time,x,y,z
0.000000,11.0,0.0,0.11
0.008333,10.863843931697636,0.01912446583472558,0.11
0.016667,10.727687863395271,0.038248931669451154,0.11
0.025000,10.591531795092907,0.05737339750417673,0.12417408866160734
0.033333,10.455375726790543,0.07649786333890231,0.16420295075318925
0.041667,10.319219658488178,0.09562232917362788,0.20355056244696085
0.050000,10.183063590185814,0.11474679500835346,0.2422169237429222
0.058333,10.04690752188345,0.13387126084307904,0.2802020346410732
0.066667,9.910751453581085,0.15299572667780462,0.31750589514141403
0.075000,9.77459538527872,0.1721201925125302,0.35412850524394446
0.083333,9.638439316976356,0.1912446583472558,0.39006986494866475
0.091667,9.502283248673994,0.21036912418198134,0.4253299742555746
0.100000,9.366127180371628,0.22949359001670694,0.4599088331646743
0.108333,9.229971112069265,0.24861805585143248,0.4938064416759637
0.116667,9.0938150437669,0.2677425216861581,0.5270227997894428
0.125000,8.957658975464536,0.28686698752088363,0.5595579075051116
0.133333,8.821502907162172,0.30599145335560923,0.5914117648229701
0.141667,8.685346838859807,0.3251159191903348,0.6225843717430184
0.150000,8.549190770557443,0.3442403850250604,0.6530757282652564
0.158333,8.413034702255079,0.3633648508597859,0.6828858343896841
0.166667,8.276878633952714,0.38248931669451147,0.7120146901163015
0.175000,8.14072256565035,0.4016137825292371,0.7404622954451087
0.183333,8.004566497347987,0.4207382483639626,0.7682286503761055
0.191667,7.868410429045622,0.4398627141986882,0.7953137549092921
0.200000,7.732254360743258,0.45898718003341377,0.8217176090446685
0.208333,7.596098292440894,0.47811164586813937,0.8474402127822345
0.216667,7.45994222413853,0.4972361117028649,0.8724815661219903
0.225000,7.323786155836165,0.5163605775375906,0.8968416690639358
0.233333,7.187630087533801,0.5354850433723161,0.920520521608071
0.241667,7.051474019231437,0.5546095092070417,0.9435181237543959
0.250000,6.915317950929072,0.5737339750417673,0.9658344755029106
0.258333,6.779161882626708,0.5928584408764929,0.987469576853615
0.266667,6.643005814324344,0.6119829067112185,1.008423427806509
0.275000,6.506849746021979,0.631107372545944,1.028696028361593
0.283333,6.370693677719616,0.6502318383806696,1.0482873785188664
0.291667,6.234537609417251,0.6693563042153952,1.0671974782783296
0.300000,6.098381541114887,0.6884807700501208,1.0854263276399827
0.308333,5.962225472812523,0.7076052358848464,1.1029739266038254
0.316667,5.826069404510158,0.7267297017195719,1.1198402751698577
0.325000,5.689913336207794,0.7458541675542975,1.13602537333808
0.333333,5.5537572679054295,0.764978633389023,1.1515292211084918
0.341667,5.417601199603066,0.7841030992237487,1.1663518184810933
0.350000,5.281445131300702,0.8032275650584741,1.1804931654558848
0.358333,5.145289062998337,0.8223520308931997,1.1939532620328657
0.366667,5.009132994695973,0.8414764967279253,1.2067321082120366
0.375000,4.8729769263936085,0.860600962562651,1.2188297039933969
0.383333,4.736820858091244,0.8797254283973764,1.230246049376947
0.391667,4.600664789788881,0.898849894232102,1.2409811443626868
0.400000,4.464508721486516,0.9179743600668276,1.2510349889506167
0.408333,4.328352653184152,0.9370988259015532,1.260407583140736
0.416667,4.1921965848817875,0.9562232917362788,1.2690989269330446
0.425000,4.056040516579423,0.9753477575710043,1.2771090203275437
0.433333,3.9198844482770587,0.9944722234057299,1.2844378633242322
0.441667,3.7837283799746944,1.0135966892404555,1.2910854559231106
0.450000,3.647572311672331,1.0327211550751811,1.2970517981241787
0.458333,3.5114162433699665,1.0518456209099065,1.3023368899274361
0.466667,3.375260175067602,1.0709700867446321,1.3069407313328838
0.475000,3.2391041067652377,1.0900945525793577,1.3108633223405208
0.483333,3.1029480384628734,1.1092190184140833,1.314104662950348
0.491667,2.966791970160509,1.128343484248809,1.316664753162364
0.500000,2.8306359018581446,1.1474679500835345,1.3185435929765705
0.508333,2.694479833555781,1.16659241591826,1.3197411823929666
0.516667,2.5583237652534168,1.1857168817529855,1.320257521411552
0.525000,2.4221676969510515,1.204841347587711,1.3200926100323278
0.533333,2.286011628648687,1.223965813422437,1.319246448255293
0.541667,2.1498555603463227,1.2430902792571625,1.3177190360804478
0.550000,2.0136994920439584,1.262214745091888,1.3155103735077922
0.558333,1.877543423741594,1.2813392109266135,1.3126204605373268
