time,x,y,z
0.000000,11.0,0.0,0.11
0.008363,10.908362763111379,-0.014359385934970714,0.11
0.016726,10.81672552622276,-0.028718771869941484,0.11
0.025089,10.725088289334138,-0.0430781578049122,0.11
0.033452,10.633451052445519,-0.05743754373988297,0.12107637698357668
0.041814,10.541813815556898,-0.07179692967485368,0.14963024566983632
0.050177,10.450176578668277,-0.08615631560982445,0.17749802413224214
0.058540,10.358539341779657,-0.10051570154479517,0.20467971237079424
0.066903,10.266902104891036,-0.11487508747976594,0.23117531038549244
0.075266,10.175264868002417,-0.12923447341473665,0.25698481817633684
0.083629,10.083627631113796,-0.14359385934970742,0.28210823574332744
0.091992,9.991990394225176,-0.15795324528467813,0.3065455630864643
0.100355,9.900353157336555,-0.1723126312196489,0.33029680020574725
0.108718,9.808715920447934,-0.18667201715461962,0.3533619471011765
0.117080,9.717078683559315,-0.2010314030895904,0.3757410037727519
0.125443,9.625441446670694,-0.21539078902456113,0.39743397022047344
0.133806,9.533804209782074,-0.22975017495953187,0.4184408464443412
0.142169,9.442166972893453,-0.24410956089450261,0.4387616324443551
0.150532,9.350529736004834,-0.25846894682947336,0.45839632822051524
0.158895,9.258892499116213,-0.27282833276444407,0.47734493377282156
0.167258,9.167255262227592,-0.28718771869941484,0.4956074491012742
0.175621,9.075618025338972,-0.3015471046343856,0.5131838742058729
0.183983,8.983980788450351,-0.3159064905693563,0.5300742090866178
0.192346,8.892343551561732,-0.33026587650432704,0.5462784537435089
0.200709,8.80070631467311,-0.3446252624392978,0.5617966081765462
0.209072,8.709069077784491,-0.3589846483742686,0.5766286723857297
0.217435,8.61743184089587,-0.3733440343092393,0.5907746463710594
0.225798,8.52579460400725,-0.38770342024421,0.6042345301325353
0.234161,8.43415736711863,-0.4020628061791808,0.6170083236701573
0.242524,8.342520130230008,-0.41642219211415155,0.6290960269839255
0.250887,8.25088289334139,-0.43078157804912226,0.64049764007384
0.259249,8.159245656452768,-0.44514096398409303,0.6512131629399006
0.267612,8.067608419564149,-0.45950034991906374,0.6612425955821074
0.275975,7.9759711826755275,-0.4738597358540345,0.6705859380004604
0.284338,7.884333945786907,-0.48821912178900523,0.6792431901949596
0.292701,7.792696708898287,-0.5025785077239759,0.6872143521656051
0.301064,7.701059472009667,-0.5169378936589467,0.6944994239123967
0.309427,7.6094222351210465,-0.5312972795939175,0.7010984054353345
0.317790,7.517784998232426,-0.5456566655288881,0.7070112967344184
0.326153,7.426147761343806,-0.5600160514638589,0.7122380978096486
0.334515,7.334510524455185,-0.5743754373988297,0.716778808661025
0.342878,7.242873287566565,-0.5887348233338004,0.7206334292885476
0.351241,7.151236050677944,-0.6030942092687712,0.7238019596922164
0.359604,7.059598813789324,-0.6174535952037419,0.7262843998720313
0.367967,6.967961576900704,-0.6318129811387126,0.7280807498279924
0.376330,6.876324340012084,-0.6461723670736834,0.7291910095600997
0.384693,6.7846871031234635,-0.6605317530086541,0.7296151790683533
0.393056,6.693049866234842,-0.6748911389436248,0.7293532583527529
0.401418,6.601412629346222,-0.6892505248785956,0.7284052474132988
0.409781,6.509775392457602,-0.7036099108135664,0.7267711462499908
0.418144,6.418138155568982,-0.7179692967485372,0.7244509548628291
0.426507,6.326500918680361,-0.7323286826835078,0.7214446732518137
0.434870,6.234863681791741,-0.7466880686184786,0.7177523014169443
0.443233,6.143226444903121,-0.7610474545534494,0.7133738393582212
0.451596,6.0515892080145,-0.77540684048842,0.7083092870756442
0.459959,5.95995197112588,-0.7897662264233909,0.7025586445692135
0.468322,5.868314734237259,-0.8041256123583616,0.696121911838929
0.476684,5.776677497348639,-0.8184849982933323,0.6889990888847906
0.485047,5.685040260460019,-0.8328443842283031,0.6811901757067984
0.493410,5.5934030235713985,-0.8472037701632738,0.6726951723049523
0.501773,5.501765786682777,-0.8615631560982446,0.6635140786792524
0.510136,5.410128549794159,-0.8759225420332152,0.6536468948296991
0.518499,5.318491312905537,-0.8902819279681862,0.6430936207562914
0.526862,5.2268540760169175,-0.9046413139031566,0.6318542564590304
0.535225,5.1352168391282955,-0.9190006998381276,0.619928801937915
0.543588,5.043579602239677,-0.9333600857730981,0.6073172571929466
0.551950,4.951942365351055,-0.947719471708069,0.5940196222241237
0.560313,4.860305128462436,-0.9620788576430397,0.5800358970314474
0.568676,4.7686678915738145,-0.9764382435780106,0.5653660816149171
0.577039,4.677030654685195,-0.9907976295129812,0.550010175974533
0.585402,4.585393417796574,-1.005157015447952,0.533968180110295
0.593765,4.493756180907955,-1.0195164013829225,0.5172400940222034
0.602128,4.402118944019334,-1.0338757873178934,0.49982591771025775
0.610491,4.310481707130714,-1.048235173252864,0.48172565117445854
0.618853,4.218844470242092,-1.062594559187835,0.4629392944148053
0.627216,4.127207233353473,-1.0769539451228056,0.4434668474312985
0.635579,4.035569996464852,-1.0913133310577765,0.42330831022393767
0.643942,3.9439327595762323,-1.1056727169927472,0.4024636827927235
0.652305,3.852295522687611,-1.120032102927718,0.38093296513765496
