time,x,y,z
0.000000,11.0,0.0,0.11
0.008333,10.965531503891008,0.013182801355833718,0.11
0.016667,10.931063007782013,0.026365602711667213,0.11
0.025000,10.89659451167302,0.03954840406750082,0.1589162824537549
0.033333,10.862126015564028,0.052731205423334426,0.2105258758093862
0.041667,10.827657519455036,0.06591400677916803,0.2614542187672073
0.050000,10.793189023346041,0.07909680813500164,0.31170131132721757
0.058333,10.758720527237049,0.09227960949083525,0.36126715348941807
0.066667,10.724252031128056,0.10546241084666885,0.4101517452538077
0.075000,10.689783535019064,0.11864521220250246,0.4583550866203876
0.083333,10.655315038910071,0.13182801355833607,0.5058771775891568
0.091667,10.620846542801077,0.14501081491416967,0.5527180181601161
0.100000,10.586378046692085,0.15819361627000328,0.5988776083332652
0.108333,10.551909550583092,0.17137641762583689,0.6443559481086034
0.116667,10.517441054474098,0.1845592189816705,0.6891530374861321
0.125000,10.482972558365105,0.1977420203375041,0.7332688764658499
0.133333,10.448504062256113,0.2109248216933377,0.7767034650477578
0.141667,10.41403556614712,0.2241076230491713,0.8194568032318554
0.150000,10.379567070038128,0.23729042440500492,0.8615288910181425
0.158333,10.345098573929134,0.2504732257608385,0.9029197284066197
0.166667,10.310630077820141,0.26365602711667213,0.9436293153972861
0.175000,10.276161581711149,0.27683882847250574,0.9836576519901425
0.183333,10.241693085602156,0.29002162982833934,1.0230047381851888
0.191667,10.207224589493162,0.30320443118417295,1.0616705739824246
0.200000,10.17275609338417,0.31638723254000656,1.0996551593818502
0.208333,10.138287597275177,0.3295700338958403,1.1369584943834652
0.216667,10.103819101166184,0.3427528352516739,1.1735805789872704
0.225000,10.06935060505719,0.3559356366075075,1.2095214131932648
0.233333,10.034882108948198,0.3691184379633411,1.2447809970014494
0.241667,10.000413612839205,0.3823012393191747,1.2793593304118236
0.250000,9.965945116730213,0.3954840406750083,1.3132564134243874
0.258333,9.931476620621218,0.4086668420308419,1.3464722460391412
0.266667,9.897008124512226,0.4218496433866755,1.3790068282560841
0.275000,9.862539628403233,0.43503244474250913,1.4108601600752173
0.283333,9.828071132294241,0.44821524609834273,1.4420322414965403
0.291667,9.793602636185248,0.46139804745417634,1.4725230725200524
0.300000,9.759134140076254,0.47458084881000995,1.5023326531457548
0.308333,9.724665643967262,0.48776365016584355,1.5314609833736466
0.316667,9.69019714785827,0.5009464515216772,1.5599080632037285
0.325000,9.655728651749277,0.5141292528775108,1.5876738926359995
0.333333,9.621260155640282,0.5273120542333444,1.6147584716704608
0.341667,9.58679165953129,0.540494855589178,1.6411618003071118
0.350000,9.552323163422297,0.5536776569450116,1.666883878545952
0.358333,9.517854667313305,0.5668604583008452,1.6919247063869824
